sale_id,sale_date,store_id,product_id,quantity,revenue
650,2026-06-11,S02,P024,1,1299.0
651,2026-06-11,S02,P025,5,1745.0
652,2026-06-11,S02,P026,3,2397.0
653,2026-06-11,S02,P028,2,598.0
654,2026-06-11,S02,P029,7,1743.0
655,2026-06-11,S02,P030,3,597.0
656,2026-06-11,S02,P031,1,699.0
657,2026-06-11,S02,P032,2,698.0
658,2026-06-11,S02,P033,2,398.0
659,2026-06-11,S02,P034,9,711.0
660,2026-06-11,S02,P035,2,118.0
661,2026-06-11,S02,P036,1,129.0
662,2026-06-11,S02,P037,3,447.0
663,2026-06-11,S02,P038,2,498.0
664,2026-06-11,S03,P001,3,2697.0
665,2026-06-11,S03,P003,1,1299.0
666,2026-06-11,S03,P004,4,996.0
667,2026-06-11,S03,P005,6,1194.0
668,2026-06-11,S03,P006,10,7990.0
669,2026-06-11,S03,P007,2,2598.0
670,2026-06-11,S03,P008,3,2097.0
671,2026-06-11,S03,P009,3,7497.0
672,2026-06-11,S03,P010,2,1798.0
673,2026-06-11,S03,P011,2,3198.0
674,2026-06-11,S03,P013,1,3999.0
675,2026-06-11,S03,P014,6,1794.0
676,2026-06-11,S03,P015,2,10998.0
677,2026-06-11,S03,P019,1,499.0
678,2026-06-11,S03,P020,4,1396.0
679,2026-06-11,S03,P021,10,990.0
680,2026-06-11,S03,P024,4,5196.0
681,2026-06-11,S03,P025,4,1396.0
682,2026-06-11,S03,P028,2,598.0
683,2026-06-11,S03,P029,9,2241.0
684,2026-06-11,S03,P030,3,597.0
685,2026-06-11,S03,P031,1,699.0
686,2026-06-11,S03,P032,5,1745.0
687,2026-06-11,S03,P033,2,398.0
688,2026-06-11,S03,P034,6,474.0
689,2026-06-11,S03,P035,3,177.0
690,2026-06-11,S03,P036,5,645.0
691,2026-06-11,S03,P037,3,447.0
692,2026-06-11,S03,P038,1,249.0
693,2026-06-11,S03,P039,2,58.0
694,2026-06-11,S03,P040,1,449.0
695,2026-06-11,S04,P001,5,4495.0
696,2026-06-11,S04,P002,1,1499.0
697,2026-06-11,S04,P003,3,3897.0
698,2026-06-11,S04,P004,5,1245.0
699,2026-06-11,S04,P005,8,1592.0
700,2026-06-11,S04,P006,7,5593.0
701,2026-06-11,S04,P007,1,1299.0
702,2026-06-11,S04,P008,2,1398.0
703,2026-06-11,S04,P009,1,2499.0
704,2026-06-11,S04,P010,2,1798.0
705,2026-06-11,S04,P011,7,11193.0
706,2026-06-11,S04,P014,4,1196.0
707,2026-06-11,S04,P018,2,17998.0
708,2026-06-11,S04,P019,3,1497.0
709,2026-06-11,S04,P020,1,349.0
710,2026-06-11,S04,P021,8,792.0
711,2026-06-11,S04,P022,1,399.0
712,2026-06-11,S04,P023,2,498.0
713,2026-06-11,S04,P024,2,2598.0
714,2026-06-11,S04,P025,3,1047.0
715,2026-06-11,S04,P028,1,299.0
716,2026-06-11,S04,P029,3,747.0
717,2026-06-11,S04,P030,5,995.0
718,2026-06-11,S04,P032,3,1047.0
719,2026-06-11,S04,P033,2,398.0
720,2026-06-11,S04,P034,4,316.0
721,2026-06-11,S04,P035,4,236.0
722,2026-06-11,S04,P036,2,258.0
723,2026-06-11,S04,P037,1,149.0
724,2026-06-11,S04,P040,3,1347.0
725,2026-06-11,S05,P002,2,2998.0
726,2026-06-11,S05,P004,1,249.0
727,2026-06-11,S05,P005,6,1194.0
728,2026-06-11,S05,P006,2,1598.0
729,2026-06-11,S05,P007,2,2598.0
730,2026-06-11,S05,P008,1,699.0
731,2026-06-11,S05,P011,2,3198.0
732,2026-06-11,S05,P019,1,499.0
733,2026-06-11,S05,P021,7,693.0
734,2026-06-11,S05,P025,3,1047.0
735,2026-06-11,S05,P027,1,599.0
736,2026-06-11,S05,P029,2,498.0
737,2026-06-11,S05,P030,3,597.0
738,2026-06-11,S05,P031,2,1398.0
739,2026-06-11,S05,P032,2,698.0
740,2026-06-11,S05,P034,1,79.0
741,2026-06-11,S05,P035,1,59.0
742,2026-06-11,S05,P036,1,129.0
743,2026-06-11,S05,P037,1,149.0
744,2026-06-11,S05,P038,1,249.0
745,2026-06-11,S05,P039,1,29.0
746,2026-06-12,S01,P001,7,6293.0
747,2026-06-12,S01,P002,1,1499.0
748,2026-06-12,S01,P003,3,3897.0
749,2026-06-12,S01,P004,1,249.0
750,2026-06-12,S01,P005,5,995.0
751,2026-06-12,S01,P006,13,10387.0
752,2026-06-12,S01,P008,1,699.0
753,2026-06-12,S01,P009,2,4998.0
754,2026-06-12,S01,P010,1,899.0
755,2026-06-12,S01,P011,4,6396.0
756,2026-06-12,S01,P012,3,5697.0
757,2026-06-12,S01,P013,1,3999.0
758,2026-06-12,S01,P014,5,1495.0
759,2026-06-12,S01,P019,5,2495.0
760,2026-06-12,S01,P020,2,698.0
761,2026-06-12,S01,P021,7,693.0
762,2026-06-12,S01,P022,2,798.0
763,2026-06-12,S01,P023,2,498.0
764,2026-06-12,S01,P024,1,1299.0
765,2026-06-12,S01,P025,5,1745.0
766,2026-06-12,S01,P026,1,799.0
767,2026-06-12,S01,P028,5,1495.0
768,2026-06-12,S01,P029,2,498.0
769,2026-06-12,S01,P030,7,1393.0
770,2026-06-12,S01,P031,2,1398.0
771,2026-06-12,S01,P032,3,1047.0
772,2026-06-12,S01,P033,1,199.0
773,2026-06-12,S01,P034,5,395.0
774,2026-06-12,S01,P035,2,118.0
775,2026-06-12,S01,P036,5,645.0
776,2026-06-12,S01,P037,5,745.0
777,2026-06-12,S01,P038,2,498.0
778,2026-06-12,S01,P039,2,58.0
779,2026-06-12,S02,P001,4,3596.0
780,2026-06-12,S02,P002,4,5996.0
781,2026-06-12,S02,P003,2,2598.0
782,2026-06-12,S02,P004,2,498.0
783,2026-06-12,S02,P005,5,995.0
784,2026-06-12,S02,P006,9,7191.0
785,2026-06-12,S02,P007,3,3897.0
786,2026-06-12,S02,P009,2,4998.0
787,2026-06-12,S02,P011,2,3198.0
788,2026-06-12,S02,P013,1,3999.0
789,2026-06-12,S02,P014,7,2093.0
790,2026-06-12,S02,P016,3,22497.0
791,2026-06-12,S02,P018,1,8999.0
792,2026-06-12,S02,P019,1,499.0
793,2026-06-12,S02,P020,5,1745.0
794,2026-06-12,S02,P021,14,1386.0
795,2026-06-12,S02,P022,3,1197.0
796,2026-06-12,S02,P023,1,249.0
797,2026-06-12,S02,P024,1,1299.0
798,2026-06-12,S02,P025,6,2094.0
799,2026-06-12,S02,P026,1,799.0
800,2026-06-12,S02,P027,1,599.0
801,2026-06-12,S02,P028,4,1196.0
802,2026-06-12,S02,P029,10,2490.0
803,2026-06-12,S02,P030,5,995.0
804,2026-06-12,S02,P031,1,699.0
805,2026-06-12,S02,P032,2,698.0
806,2026-06-12,S02,P034,2,158.0
807,2026-06-12,S02,P035,4,236.0
808,2026-06-12,S02,P036,4,516.0
809,2026-06-12,S02,P037,4,596.0
810,2026-06-12,S02,P038,3,747.0
811,2026-06-12,S02,P039,1,29.0
812,2026-06-12,S02,P040,4,1796.0
813,2026-06-12,S03,P001,9,8091.0
814,2026-06-12,S03,P002,2,2998.0
815,2026-06-12,S03,P003,4,5196.0
816,2026-06-12,S03,P004,8,1992.0
817,2026-06-12,S03,P005,7,1393.0
818,2026-06-12,S03,P006,10,7990.0
819,2026-06-12,S03,P007,1,1299.0
820,2026-06-12,S03,P008,1,699.0
821,2026-06-12,S03,P009,4,9996.0
822,2026-06-12,S03,P010,2,1798.0
823,2026-06-12,S03,P011,4,6396.0
824,2026-06-12,S03,P012,5,9495.0
825,2026-06-12,S03,P014,5,1495.0
826,2026-06-12,S03,P015,1,5499.0
827,2026-06-12,S03,P016,1,7499.0
828,2026-06-12,S03,P019,2,998.0
829,2026-06-12,S03,P020,5,1745.0
830,2026-06-12,S03,P021,5,495.0
831,2026-06-12,S03,P022,2,798.0
832,2026-06-12,S03,P023,4,996.0
833,2026-06-12,S03,P024,1,1299.0
834,2026-06-12,S03,P025,4,1396.0
835,2026-06-12,S03,P027,2,1198.0
836,2026-06-12,S03,P028,2,598.0
837,2026-06-12,S03,P029,4,996.0
838,2026-06-12,S03,P030,5,995.0
839,2026-06-12,S03,P032,2,698.0
840,2026-06-12,S03,P033,2,398.0
841,2026-06-12,S03,P034,2,158.0
842,2026-06-12,S03,P035,4,236.0
843,2026-06-12,S03,P036,1,129.0
844,2026-06-12,S03,P037,12,1788.0
845,2026-06-12,S03,P038,3,747.0
846,2026-06-12,S03,P039,3,87.0
847,2026-06-12,S03,P040,5,2245.0
848,2026-06-12,S04,P001,3,2697.0
849,2026-06-12,S04,P002,2,2998.0
850,2026-06-12,S04,P003,3,3897.0
851,2026-06-12,S04,P004,4,996.0
852,2026-06-12,S04,P005,5,995.0
853,2026-06-12,S04,P006,6,4794.0
854,2026-06-12,S04,P007,1,1299.0
855,2026-06-12,S04,P008,2,1398.0
856,2026-06-12,S04,P009,7,17493.0
857,2026-06-12,S04,P010,1,899.0
858,2026-06-12,S04,P011,2,3198.0
859,2026-06-12,S04,P012,2,3798.0
860,2026-06-12,S04,P013,3,11997.0
861,2026-06-12,S04,P014,3,897.0
862,2026-06-12,S04,P019,3,1497.0
863,2026-06-12,S04,P021,3,297.0
864,2026-06-12,S04,P023,5,1245.0
865,2026-06-12,S04,P024,1,1299.0
866,2026-06-12,S04,P025,3,1047.0
867,2026-06-12,S04,P026,1,799.0
868,2026-06-12,S04,P027,2,1198.0
869,2026-06-12,S04,P029,7,1743.0
870,2026-06-12,S04,P030,5,995.0
871,2026-06-12,S04,P031,2,1398.0
872,2026-06-12,S04,P032,6,2094.0
873,2026-06-12,S04,P033,1,199.0
874,2026-06-12,S04,P034,5,395.0
875,2026-06-12,S04,P035,4,236.0
876,2026-06-12,S04,P037,4,596.0
877,2026-06-12,S04,P039,1,29.0
878,2026-06-12,S04,P040,1,449.0
879,2026-06-12,S05,P003,2,2598.0
880,2026-06-12,S05,P004,1,249.0
881,2026-06-12,S05,P005,6,1194.0
882,2026-06-12,S05,P006,6,4794.0
883,2026-06-12,S05,P007,2,2598.0
884,2026-06-12,S05,P009,1,2499.0
885,2026-06-12,S05,P012,2,3798.0
886,2026-06-12,S05,P014,5,1495.0
887,2026-06-12,S05,P016,1,7499.0
888,2026-06-12,S05,P019,1,499.0
889,2026-06-12,S05,P020,2,698.0
890,2026-06-12,S05,P021,5,495.0
891,2026-06-12,S05,P022,1,399.0
892,2026-06-12,S05,P023,2,498.0
893,2026-06-12,S05,P024,1,1299.0
894,2026-06-12,S05,P025,2,698.0
895,2026-06-12,S05,P029,1,249.0
896,2026-06-12,S05,P030,2,398.0
897,2026-06-12,S05,P031,1,699.0
898,2026-06-12,S05,P033,1,199.0
899,2026-06-12,S05,P034,4,316.0
900,2026-06-12,S05,P035,3,177.0
901,2026-06-12,S05,P036,1,129.0
902,2026-06-12,S05,P038,1,249.0
903,2026-06-13,S01,P001,3,2697.0
904,2026-06-13,S01,P002,3,4497.0
905,2026-06-13,S01,P003,2,2598.0
906,2026-06-13,S01,P004,4,996.0
907,2026-06-13,S01,P005,9,1791.0
908,2026-06-13,S01,P006,5,3995.0
909,2026-06-13,S01,P007,1,1299.0
910,2026-06-13,S01,P009,2,4998.0
911,2026-06-13,S01,P010,4,3596.0
912,2026-06-13,S01,P011,2,3198.0
913,2026-06-13,S01,P012,1,1899.0
914,2026-06-13,S01,P013,1,3999.0
915,2026-06-13,S01,P014,4,1196.0
916,2026-06-13,S01,P015,1,5499.0
917,2026-06-13,S01,P016,1,7499.0
918,2026-06-13,S01,P019,8,3992.0
919,2026-06-13,S01,P020,4,1396.0
920,2026-06-13,S01,P021,10,990.0
921,2026-06-13,S01,P022,3,1197.0
922,2026-06-13,S01,P023,4,996.0
923,2026-06-13,S01,P024,5,6495.0
924,2026-06-13,S01,P025,6,2094.0
925,2026-06-13,S01,P027,2,1198.0
926,2026-06-13,S01,P029,7,1743.0
927,2026-06-13,S01,P030,6,1194.0
928,2026-06-13,S01,P032,3,1047.0
929,2026-06-13,S01,P033,3,597.0
930,2026-06-13,S01,P034,11,869.0
931,2026-06-13,S01,P035,12,708.0
932,2026-06-13,S01,P036,3,387.0
933,2026-06-13,S01,P037,7,1043.0
934,2026-06-13,S01,P038,4,996.0
935,2026-06-13,S01,P039,1,29.0
936,2026-06-13,S01,P040,2,898.0
937,2026-06-13,S02,P001,2,1798.0
938,2026-06-13,S02,P002,2,2998.0
939,2026-06-13,S02,P003,3,3897.0
940,2026-06-13,S02,P004,4,996.0
941,2026-06-13,S02,P005,5,995.0
942,2026-06-13,S02,P006,16,12784.0
943,2026-06-13,S02,P007,2,2598.0
944,2026-06-13,S02,P010,1,899.0
945,2026-06-13,S02,P011,5,7995.0
946,2026-06-13,S02,P012,1,1899.0
947,2026-06-13,S02,P014,5,1495.0
948,2026-06-13,S02,P019,3,1497.0
949,2026-06-13,S02,P020,3,1047.0
950,2026-06-13,S02,P021,5,495.0
951,2026-06-13,S02,P023,2,498.0
952,2026-06-13,S02,P024,3,3897.0
953,2026-06-13,S02,P025,3,1047.0
954,2026-06-13,S02,P027,3,1797.0
955,2026-06-13,S02,P028,4,1196.0
956,2026-06-13,S02,P029,4,996.0
957,2026-06-13,S02,P030,4,796.0
958,2026-06-13,S02,P032,5,1745.0
959,2026-06-13,S02,P033,4,796.0
960,2026-06-13,S02,P034,8,632.0
961,2026-06-13,S02,P035,3,177.0
962,2026-06-13,S02,P036,2,258.0
963,2026-06-13,S02,P037,3,447.0
964,2026-06-13,S02,P038,2,498.0
965,2026-06-13,S03,P001,10,8990.0
966,2026-06-13,S03,P003,5,6495.0
967,2026-06-13,S03,P004,3,747.0
968,2026-06-13,S03,P005,11,2189.0
969,2026-06-13,S03,P006,17,13583.0
970,2026-06-13,S03,P007,1,1299.0
971,2026-06-13,S03,P008,2,1398.0
972,2026-06-13,S03,P011,3,4797.0
973,2026-06-13,S03,P012,2,3798.0
974,2026-06-13,S03,P013,5,19995.0
975,2026-06-13,S03,P014,2,598.0
976,2026-06-13,S03,P015,3,16497.0
977,2026-06-13,S03,P017,1,11999.0
978,2026-06-13,S03,P019,4,1996.0
979,2026-06-13,S03,P020,4,1396.0
980,2026-06-13,S03,P021,7,693.0
981,2026-06-13,S03,P022,1,399.0
982,2026-06-13,S03,P023,4,996.0
983,2026-06-13,S03,P024,2,2598.0
984,2026-06-13,S03,P025,6,2094.0
985,2026-06-13,S03,P026,1,799.0
986,2026-06-13,S03,P027,3,1797.0
987,2026-06-13,S03,P028,4,1196.0
988,2026-06-13,S03,P029,5,1245.0
989,2026-06-13,S03,P030,4,796.0
990,2026-06-13,S03,P031,2,1398.0
991,2026-06-13,S03,P032,4,1396.0
992,2026-06-13,S03,P033,1,199.0
993,2026-06-13,S03,P034,8,632.0
994,2026-06-13,S03,P035,3,177.0
995,2026-06-13,S03,P036,4,516.0
996,2026-06-13,S03,P037,2,298.0
997,2026-06-13,S03,P038,5,1245.0
998,2026-06-13,S03,P040,1,449.0
999,2026-06-13,S04,P001,5,4495.0
1000,2026-06-13,S04,P002,1,1499.0
1001,2026-06-13,S04,P003,5,6495.0
1002,2026-06-13,S04,P004,4,996.0
1003,2026-06-13,S04,P005,10,1990.0
1004,2026-06-13,S04,P006,11,8789.0
1005,2026-06-13,S04,P007,3,3897.0
1006,2026-06-13,S04,P008,1,699.0
1007,2026-06-13,S04,P009,2,4998.0
1008,2026-06-13,S04,P010,3,2697.0
1009,2026-06-13,S04,P011,1,1599.0
1010,2026-06-13,S04,P012,1,1899.0
1011,2026-06-13,S04,P013,1,3999.0
1012,2026-06-13,S04,P014,5,1495.0
1013,2026-06-13,S04,P015,2,10998.0
1014,2026-06-13,S04,P017,1,11999.0
1015,2026-06-13,S04,P019,2,998.0
1016,2026-06-13,S04,P020,4,1396.0
1017,2026-06-13,S04,P021,6,594.0
1018,2026-06-13,S04,P022,1,399.0
1019,2026-06-13,S04,P024,1,1299.0
1020,2026-06-13,S04,P025,5,1745.0
1021,2026-06-13,S04,P026,2,1598.0
1022,2026-06-13,S04,P028,2,598.0
1023,2026-06-13,S04,P029,4,996.0
1024,2026-06-13,S04,P030,6,1194.0
1025,2026-06-13,S04,P031,1,699.0
1026,2026-06-13,S04,P032,10,3490.0
1027,2026-06-13,S04,P033,2,398.0
1028,2026-06-13,S04,P034,6,474.0
1029,2026-06-13,S04,P035,7,413.0
1030,2026-06-13,S04,P036,5,645.0
1031,2026-06-13,S04,P037,1,149.0
1032,2026-06-13,S04,P038,2,498.0
1033,2026-06-13,S04,P040,3,1347.0
1034,2026-06-13,S05,P001,3,2697.0
1035,2026-06-13,S05,P002,1,1499.0
1036,2026-06-13,S05,P003,2,2598.0
1037,2026-06-13,S05,P004,1,249.0
1038,2026-06-13,S05,P005,3,597.0
1039,2026-06-13,S05,P006,1,799.0
1040,2026-06-13,S05,P007,1,1299.0
1041,2026-06-13,S05,P009,2,4998.0
1042,2026-06-13,S05,P010,1,899.0
1043,2026-06-13,S05,P011,2,3198.0
1044,2026-06-13,S05,P014,3,897.0
1045,2026-06-13,S05,P017,1,11999.0
1046,2026-06-13,S05,P019,1,499.0
1047,2026-06-13,S05,P020,3,1047.0
1048,2026-06-13,S05,P021,2,198.0
1049,2026-06-13,S05,P023,1,249.0
1050,2026-06-13,S05,P025,1,349.0
1051,2026-06-13,S05,P026,2,1598.0
1052,2026-06-13,S05,P027,3,1797.0
1053,2026-06-13,S05,P028,1,299.0
1054,2026-06-13,S05,P029,6,1494.0
1055,2026-06-13,S05,P030,4,796.0
1056,2026-06-13,S05,P031,2,1398.0
1057,2026-06-13,S05,P032,1,349.0
1058,2026-06-13,S05,P034,2,158.0
1059,2026-06-13,S05,P035,2,118.0
1060,2026-06-13,S05,P036,3,387.0
1061,2026-06-13,S05,P037,2,298.0
1062,2026-06-13,S05,P040,1,449.0
1063,2026-06-14,S01,P001,3,2697.0
1064,2026-06-14,S01,P002,3,4497.0
1065,2026-06-14,S01,P003,6,7794.0
1066,2026-06-14,S01,P004,3,747.0
1067,2026-06-14,S01,P005,4,796.0
1068,2026-06-14,S01,P006,11,8789.0
1069,2026-06-14,S01,P007,5,6495.0
1070,2026-06-14,S01,P008,2,1398.0
1071,2026-06-14,S01,P009,3,7497.0
1072,2026-06-14,S01,P011,1,1599.0
1073,2026-06-14,S01,P013,1,3999.0
1074,2026-06-14,S01,P014,9,2691.0
1075,2026-06-14,S01,P016,1,7499.0
1076,2026-06-14,S01,P019,2,998.0
1077,2026-06-14,S01,P020,5,1745.0
1078,2026-06-14,S01,P021,10,990.0
1079,2026-06-14,S01,P022,2,798.0
1080,2026-06-14,S01,P023,2,498.0
1081,2026-06-14,S01,P024,2,2598.0
1082,2026-06-14,S01,P025,5,1745.0
1083,2026-06-14,S01,P026,2,1598.0
1084,2026-06-14,S01,P027,1,599.0
1085,2026-06-14,S01,P028,3,897.0
1086,2026-06-14,S01,P029,1,249.0
1087,2026-06-14,S01,P030,5,995.0
1088,2026-06-14,S01,P031,1,699.0
1089,2026-06-14,S01,P032,3,1047.0
1090,2026-06-14,S01,P033,2,398.0
1091,2026-06-14,S01,P034,4,316.0
1092,2026-06-14,S01,P035,6,354.0
1093,2026-06-14,S01,P036,2,258.0
1094,2026-06-14,S01,P037,4,596.0
1095,2026-06-14,S01,P038,2,498.0
1096,2026-06-14,S01,P039,2,58.0
1097,2026-06-14,S02,P001,5,4495.0
1098,2026-06-14,S02,P002,3,4497.0
1099,2026-06-14,S02,P003,2,2598.0
1100,2026-06-14,S02,P004,7,1743.0
1101,2026-06-14,S02,P005,7,1393.0
1102,2026-06-14,S02,P006,11,8789.0
1103,2026-06-14,S02,P007,2,2598.0
1104,2026-06-14,S02,P008,1,699.0
1105,2026-06-14,S02,P009,2,4998.0
1106,2026-06-14,S02,P010,4,3596.0
1107,2026-06-14,S02,P011,1,1599.0
1108,2026-06-14,S02,P012,2,3798.0
1109,2026-06-14,S02,P013,1,3999.0
1110,2026-06-14,S02,P014,8,2392.0
1111,2026-06-14,S02,P015,1,5499.0
1112,2026-06-14,S02,P016,1,7499.0
1113,2026-06-14,S02,P018,1,8999.0
1114,2026-06-14,S02,P019,2,998.0
1115,2026-06-14,S02,P020,2,698.0
1116,2026-06-14,S02,P021,3,297.0
1117,2026-06-14,S02,P023,2,498.0
1118,2026-06-14,S02,P024,2,2598.0
1119,2026-06-14,S02,P025,6,2094.0
1120,2026-06-14,S02,P028,1,299.0
1121,2026-06-14,S02,P029,4,996.0
1122,2026-06-14,S02,P030,5,995.0
1123,2026-06-14,S02,P031,1,699.0
1124,2026-06-14,S02,P032,4,1396.0
1125,2026-06-14,S02,P034,7,553.0
1126,2026-06-14,S02,P035,4,236.0
1127,2026-06-14,S02,P036,6,774.0
1128,2026-06-14,S02,P037,4,596.0
1129,2026-06-14,S02,P039,1,29.0
1130,2026-06-14,S02,P040,2,898.0
1131,2026-06-14,S03,P001,5,4495.0
1132,2026-06-14,S03,P002,2,2998.0
1133,2026-06-14,S03,P003,5,6495.0
1134,2026-06-14,S03,P004,6,1494.0
1135,2026-06-14,S03,P005,4,796.0
1136,2026-06-14,S03,P006,10,7990.0
1137,2026-06-14,S03,P007,3,3897.0
1138,2026-06-14,S03,P008,2,1398.0
1139,2026-06-14,S03,P009,2,4998.0
1140,2026-06-14,S03,P010,5,4495.0
1141,2026-06-14,S03,P011,5,7995.0
1142,2026-06-14,S03,P012,5,9495.0
1143,2026-06-14,S03,P014,5,1495.0
1144,2026-06-14,S03,P015,1,5499.0
1145,2026-06-14,S03,P017,2,23998.0
1146,2026-06-14,S03,P018,1,8999.0
1147,2026-06-14,S03,P019,1,499.0
1148,2026-06-14,S03,P020,6,2094.0
1149,2026-06-14,S03,P021,10,990.0
1150,2026-06-14,S03,P023,3,747.0
1151,2026-06-14,S03,P024,2,2598.0
1152,2026-06-14,S03,P025,6,2094.0
1153,2026-06-14,S03,P029,1,249.0
1154,2026-06-14,S03,P030,8,1592.0
1155,2026-06-14,S03,P031,2,1398.0
1156,2026-06-14,S03,P032,4,1396.0
1157,2026-06-14,S03,P033,1,199.0
1158,2026-06-14,S03,P034,2,158.0
1159,2026-06-14,S03,P035,3,177.0
1160,2026-06-14,S03,P036,1,129.0
1161,2026-06-14,S03,P037,1,149.0
1162,2026-06-14,S03,P038,3,747.0
1163,2026-06-14,S03,P039,1,29.0
1164,2026-06-14,S03,P040,4,1796.0
1165,2026-06-14,S04,P001,3,2697.0
1166,2026-06-14,S04,P002,1,1499.0
1167,2026-06-14,S04,P003,1,1299.0
1168,2026-06-14,S04,P004,2,498.0
1169,2026-06-14,S04,P005,6,1194.0
1170,2026-06-14,S04,P006,4,3196.0
1171,2026-06-14,S04,P007,1,1299.0
1172,2026-06-14,S04,P009,2,4998.0
1173,2026-06-14,S04,P011,1,1599.0
1174,2026-06-14,S04,P012,3,5697.0
1175,2026-06-14,S04,P013,2,7998.0
1176,2026-06-14,S04,P014,3,897.0
1177,2026-06-14,S04,P019,2,998.0
1178,2026-06-14,S04,P020,3,1047.0
1179,2026-06-14,S04,P021,10,990.0
1180,2026-06-14,S04,P022,2,798.0
1181,2026-06-14,S04,P023,3,747.0
1182,2026-06-14,S04,P024,5,6495.0
1183,2026-06-14,S04,P025,5,1745.0
1184,2026-06-14,S04,P026,1,799.0
1185,2026-06-14,S04,P029,8,1992.0
1186,2026-06-14,S04,P030,4,796.0
1187,2026-06-14,S04,P031,3,2097.0
1188,2026-06-14,S04,P033,3,597.0
1189,2026-06-14,S04,P034,5,395.0
1190,2026-06-14,S04,P035,3,177.0
1191,2026-06-14,S04,P036,1,129.0
1192,2026-06-14,S04,P037,2,298.0
1193,2026-06-14,S04,P040,3,1347.0
1194,2026-06-14,S05,P001,3,2697.0
1195,2026-06-14,S05,P002,2,2998.0
1196,2026-06-14,S05,P003,2,2598.0
1197,2026-06-14,S05,P004,1,249.0
1198,2026-06-14,S05,P005,3,597.0
1199,2026-06-14,S05,P006,10,7990.0
1200,2026-06-14,S05,P007,1,1299.0
1201,2026-06-14,S05,P008,2,1398.0
1202,2026-06-14,S05,P010,5,4495.0
1203,2026-06-14,S05,P011,1,1599.0
1204,2026-06-14,S05,P012,1,1899.0
1205,2026-06-14,S05,P013,1,3999.0
1206,2026-06-14,S05,P014,3,897.0
1207,2026-06-14,S05,P015,1,5499.0
1208,2026-06-14,S05,P020,1,349.0
1209,2026-06-14,S05,P021,4,396.0
1210,2026-06-14,S05,P022,1,399.0
1211,2026-06-14,S05,P023,1,249.0
1212,2026-06-14,S05,P025,2,698.0
1213,2026-06-14,S05,P028,1,299.0
1214,2026-06-14,S05,P029,3,747.0
1215,2026-06-14,S05,P030,2,398.0
1216,2026-06-14,S05,P031,1,699.0
1217,2026-06-14,S05,P033,1,199.0
1218,2026-06-14,S05,P035,2,118.0
1219,2026-06-14,S05,P036,1,129.0
1220,2026-06-14,S05,P037,1,149.0
1221,2026-06-14,S05,P038,3,747.0
1222,2026-06-14,S05,P039,2,58.0
1223,2026-06-15,S01,P001,3,2697.0
1224,2026-06-15,S01,P002,2,2998.0
1225,2026-06-15,S01,P003,1,1299.0
1226,2026-06-15,S01,P004,7,1743.0
1227,2026-06-15,S01,P005,1,199.0
1228,2026-06-15,S01,P006,7,5593.0
1229,2026-06-15,S01,P008,1,699.0
1230,2026-06-15,S01,P010,1,899.0
1231,2026-06-15,S01,P011,2,3198.0
1232,2026-06-15,S01,P012,1,1899.0
1233,2026-06-15,S01,P013,1,3999.0
1234,2026-06-15,S01,P014,3,897.0
1235,2026-06-15,S01,P018,1,8999.0
1236,2026-06-15,S01,P020,5,1745.0
1237,2026-06-15,S01,P021,5,495.0
1238,2026-06-15,S01,P022,1,399.0
1239,2026-06-15,S01,P023,2,498.0
1240,2026-06-15,S01,P025,2,698.0
1241,2026-06-15,S01,P027,1,599.0
1242,2026-06-15,S01,P029,3,747.0
1243,2026-06-15,S01,P030,3,597.0
1244,2026-06-15,S01,P031,1,699.0
1245,2026-06-15,S01,P032,1,349.0
1246,2026-06-15,S01,P033,2,398.0
1247,2026-06-15,S01,P034,5,395.0
1248,2026-06-15,S01,P035,6,354.0
1249,2026-06-15,S01,P036,2,258.0
1250,2026-06-15,S01,P037,1,149.0
1251,2026-06-15,S01,P038,2,498.0
1252,2026-06-15,S01,P039,1,29.0
1253,2026-06-15,S02,P001,4,3596.0
1254,2026-06-15,S02,P003,1,1299.0
1255,2026-06-15,S02,P004,4,996.0
1256,2026-06-15,S02,P005,3,597.0
1257,2026-06-15,S02,P006,4,3196.0
1258,2026-06-15,S02,P008,1,699.0
1259,2026-06-15,S02,P010,2,1798.0
1260,2026-06-15,S02,P012,4,7596.0
1261,2026-06-15,S02,P014,5,1495.0
1262,2026-06-15,S02,P019,1,499.0
1263,2026-06-15,S02,P020,4,1396.0
1264,2026-06-15,S02,P021,5,495.0
1265,2026-06-15,S02,P022,1,399.0
1266,2026-06-15,S02,P023,1,249.0
1267,2026-06-15,S02,P024,1,1299.0
1268,2026-06-15,S02,P025,4,1396.0
1269,2026-06-15,S02,P027,2,1198.0
1270,2026-06-15,S02,P028,1,299.0
1271,2026-06-15,S02,P029,2,498.0
1272,2026-06-15,S02,P030,3,597.0
1273,2026-06-15,S02,P032,1,349.0
1274,2026-06-15,S02,P033,1,199.0
1275,2026-06-15,S02,P034,2,158.0
1276,2026-06-15,S02,P035,1,59.0
1277,2026-06-15,S02,P036,1,129.0
1278,2026-06-15,S02,P037,3,447.0
1279,2026-06-15,S02,P039,1,29.0
1280,2026-06-15,S02,P040,1,449.0
1281,2026-06-15,S03,P001,4,3596.0
1282,2026-06-15,S03,P002,2,2998.0
1283,2026-06-15,S03,P003,2,2598.0
1284,2026-06-15,S03,P005,4,796.0
1285,2026-06-15,S03,P006,11,8789.0
